685,Walking,1200000003350,2.45,6.93,-0.9942854
685,Walking,1200000003400,2.64,9.51,0.53119355
685,Walking,1200000003450,0.72,12.34,1.7570249
685,Walking,1200000003500,4.52,11.92,2.8330324
685,Walking,1200000003550,0.04,16.13,-5.243834
685,Walking,1200000003600,-2.34,15.79,3.486809
685,Walking,1200000003650,-2.11,9.77,0.23154591
685,Walking,1200000003700,3.06,16.13,-0.19068487
685,Walking,1200000003750,14.18,19.0,-1.0760075
685,Walking,1200000003800,7.01,6.85,-2.4516625
685,Walking,1200000003850,1.88,3.53,-2.8330324
685,Walking,1200000003900,2.34,2.22,-3.2961242
685,Walking,1200000003950,4.4,0.0,-3.173541
685,Walking,1200000004000,3.87,1.84,-6.0474343
685,Walking,1200000004050,1.65,17.88,9.697687
685,Walking,1200000004100,1.65,13.53,3.9499009
685,Walking,1200000004150,7.08,16.74,0.42223078
685,Walking,1200000004200,3.76,2.83,-3.9499009
685,Walking,1200000004250,5.48,3.95,-3.0645783
685,Walking,1200000004300,7.5,10.8,-3.2961242
685,Walking,1200000004350,3.72,6.32,-1.9477097
685,Walking,1200000004400,2.41,7.86,-0.88532263
685,Walking,1200000004450,1.84,10.04,1.3075534
685,Walking,1200000004500,1.65,12.98,3.1463003
685,Walking,1200000004550,3.68,13.02,-0.42223078
685,Walking,1200000004600,-0.91,16.97,-2.8330324
685,Walking,1200000004650,-1.53,13.44,3.214402
685,Walking,1200000004700,-0.5,9.47,-0.6537767
685,Walking,1200000004750,5.71,17.82,-3.7864566
685,Walking,1200000004800,11.69,16.28,0.6946377
685,Walking,1200000004850,3.3,4.18,-3.8681788
685,Walking,1200000004900,1.33,3.6,-1.920469
685,Walking,1200000004950,3.91,2.53,-4.140586
685,Walking,1200000005000,6.66,2.91,-3.8681788
685,Walking,1200000005050,7.97,4.29,0.84446156
685,Walking,1200000005100,0.89,19.53,7.273266
685,Walking,1200000005150,5.94,17.05,2.7921712
685,Walking,1200000005200,5.6,12.22,-2.4516625
685,Walking,1200000005250,1.42,-0.15,-3.0645783
685,Walking,1200000005300,2.83,1.8,-2.2609777
685,Walking,1200000005350,9.3,13.21,-2.2201166
685,Walking,1200000005400,2.91,5.6,-0.9125633
685,Walking,1200000005450,2.07,8.96,-2.6014864
685,Walking,1200000005500,1.33,14.29,2.6423476
685,Walking,1200000005550,2.6,13.33,0.9942854
685,Walking,1200000005600,-3.34,15.85,-1.4982382
685,Walking,1200000005650,-4.79,13.87,0.7627395
685,Walking,1200000005700,-0.23,14.41,0.08172209
685,Walking,1200000005750,11.37,19.57,-4.2086873
685,Walking,1200000005800,15.85,13.87,2.9147544
685,Walking,1200000005850,3.45,2.41,-6.782933
685,Walking,1200000005900,-0.91,2.34,-0.6946377
685,Walking,1200000005950,1.04,2.37,-4.9850473
685,Walking,1200000006000,6.44,0.76,-6.0474343
685,Walking,1200000006050,3.41,6.97,8.349273
685,Walking,1200000006100,3.64,19.04,8.730643
685,Walking,1200000006150,9.77,18.28,0.88532263
685,Walking,1200000006200,3.6,5.18,-5.407278
685,Walking,1200000006250,0.99,-0.11,-2.1792557
685,Walking,1200000006300,5.63,6.32,-3.445948
685,Walking,1200000006350,8.24,13.91,-0.88532263
685,Walking,1200000006400,2.26,5.75,-0.9942854
685,Walking,1200000006450,1.5,15.75,-1.1849703
685,Walking,1200000006500,0.69,15.75,-1.1849703
685,Walking,1200000006550,-0.84,15.75,4.2904096
685,Walking,1200000006650,-4.52,12.76,0.6946377
685,Walking,1200000006700,-0.61,13.99,-0.7627395
685,Walking,1200000006750,10.8,19.57,-4.5900574
685,Walking,1200000006800,15.4,12.91,2.4108016
685,Walking,1200000006850,3.64,2.87,-4.5628166
685,Walking,1200000006900,-0.72,2.53,-2.9556155
685,Walking,1200000006950,3.45,0.72,-4.3312707
685,Walking,1200000007000,6.63,-1.31,-5.6660647
685,Walking,1200000007050,0.61,10.53,10.18802
685,Walking,1200000007100,3.17,18.2,6.973618
685,Walking,1200000007150,6.63,16.93,0.3405087
685,Walking,1200000007200,3.49,7.63,-5.325556
685,Walking,1200000007250,2.15,1.23,-3.1463003
685,Walking,1200000007300,8.81,10.38,-3.5276701
685,Walking,1200000007400,2.11,5.98,-1.4165162
685,Walking,1200000007450,1.92,8.39,-0.14982383
685,Walking,1200000007500,0.15,10.84,1.3075534
685,Walking,1200000007550,1.5,13.14,0.53119355
685,Walking,1200000007600,0.11,15.43,-1.9477097
685,Walking,1200000007650,-2.75,15.36,1.4573772
685,Walking,1200000007700,-1.69,10.31,0.7218784
685,Walking,1200000007750,0.69,14.6,-2.3426998
685,Walking,1200000007800,11.14,19.57,-2.1383946
685,Walking,1200000007850,10.5,9.53,0.23154591
685,Walking,1200000007900,1.31,3.11,-3.255263
685,Walking,1200000007950,1.92,2.53,-2.8330324
685,Walking,1200000008000,4.4,1.23,-3.173541
685,Walking,1200000008050,4.82,1.8,-5.175732
685,Walking,1200000008100,3.26,10.15,5.47538
685,Walking,1200000008150,2.26,18.43,2.3426998
685,Walking,1200000008200,4.52,14.1,-3.336985
685,Walking,1200000008250,4.1,10.76,0.6946377
685,Walking,1200000008300,3.49,1.38,-2.2201166
685,Walking,1200000008350,7.35,8.5,-2.6014864
685,Walking,1200000008400,5.28,9.0,-3.405087
685,Walking,1200000008450,2.96,5.9,-1.1168685
685,Walking,1200000008500,2.72,8.58,-0.38136974
685,Walking,1200000008550,1.27,12.03,-0.08172209
685,Walking,1200000008600,1.08,14.48,0.42223078
685,Walking,1200000008650,-0.3,15.24,-1.3756552
685,Walking,1200000008700,-3.34,14.02,3.173541
685,Walking,1200000008750,-1.14,9.53,-0.10896278
685,Walking,1200000008800,2.37,17.16,-2.1792557
685,Walking,1200000008850,14.37,19.5,0.19068487
685,Walking,1200000008900,8.62,7.31,-1.920469
685,Walking,1200000008950,0.57,2.87,-2.6423476
685,Walking,1200000009000,1.99,2.07,-3.173541
685,Walking,1200000009050,4.33,0.69,-3.3642259
685,Walking,1200000009100,5.18,0.46,-4.2495484
685,Walking,1200000009150,-0.76,14.37,9.507003
685,Walking,1200000009200,6.47,16.82,6.1700177
685,Walking,1200000009250,7.86,17.08,-4.5900574
685,Walking,1200000009300,2.15,2.11,-3.0645783
685,Walking,1200000009350,1.73,2.26,-2.6832085
685,Walking,1200000009400,9.66,16.59,-2.6832085
685,Walking,1200000009450,3.21,6.36,-1.4165162
685,Walking,1200000009500,1.38,2.87,-0.9942854
685,Walking,1200000009550,2.41,9.77,-0.0
685,Walking,1200000009600,2.34,14.6,0.92618364
685,Walking,1200000009650,3.17,14.18,0.88532263
685,Walking,1200000009700,-2.41,16.59,-2.3018389
685,Walking,1200000009750,-3.45,13.8,1.1849703
685,Walking,1200000009800,-2.03,10.23,0.08172209
685,Walking,1200000009850,6.17,19.11,-2.8330324
685,Walking,1200000009900,16.78,16.89,1.7297841
685,Walking,1200000009950,4.06,3.57,-3.718355
685,Walking,1200000010000,0.8,2.64,-2.2609777
685,Walking,1200000010050,2.22,-0.04,-3.8273177
685,Walking,1200000010100,4.37,-0.34,-3.9090397
685,Walking,1200000010150,2.18,5.22,-0.38136974
685,Walking,1200000010200,4.21,19.34,8.049625
685,Walking,1200000010250,11.5,17.69,1.3756552
685,Walking,1200000010300,4.25,5.28,-5.5571017
685,Walking,1200000010350,1.61,1.18,-3.0237172
685,Walking,1200000010400,7.82,12.07,-3.8681788
685,Walking,1200000010450,5.09,9.96,-2.0294318
685,Walking,1200000010500,1.38,3.49,-0.38136974
685,Walking,1200000010550,2.37,8.31,-1.2258313
685,Walking,1200000010600,1.99,12.95,0.50395286
685,Walking,1200000010650,3.11,13.95,5.2165933
685,Walking,1200000010700,-0.53,15.4,-4.4810944
685,Walking,1200000010750,-4.82,16.4,1.4982382
685,Walking,1200000010800,-2.64,10.95,-0.10896278
685,Walking,1200000010850,3.91,18.24,-0.95342433
685,Walking,1200000010900,16.86,18.7,-0.5720546
685,Walking,1200000010950,7.08,5.67,-3.5276701
685,Walking,1200000011000,1.33,2.45,-2.4108016
685,Walking,1200000011050,2.22,2.22,-3.405087
685,Walking,1200000011100,4.86,0.72,-3.759216
685,Walking,1200000011150,3.64,1.27,-6.0201936
685,Walking,1200000011200,2.22,14.06,8.349273
685,Walking,1200000011250,3.68,18.58,4.5628166
685,Walking,1200000011300,6.78,16.66,-0.38136974
685,Walking,1200000011350,3.3,1.31,-4.372132
685,Walking,1200000011400,2.68,0.72,-2.982856
685,Walking,1200000011450,10.27,11.5,-4.099725
685,Walking,1200000011500,5.05,8.2,-1.2666923
685,Walking,1200000011550,2.64,6.7,-0.53119355
685,Walking,1200000011650,0.69,14.75,0.92618364
685,Walking,1200000011700,0.08,13.18,1.1168685
685,Walking,1200000011750,-1.61,15.4,-1.4982382
685,Walking,1200000011800,-2.64,14.14,1.607201
685,Walking,1200000011850,-0.5,10.76,0.19068487
685,Walking,1200000011900,6.59,18.81,-2.4925237
685,Walking,1200000011950,15.6,17.08,0.61291564
685,Walking,1200000012000,5.6,4.02,-3.3642259
685,Walking,1200000012050,0.69,3.26,-1.7297841
685,Walking,1200000012100,3.15,2.07,-2.8738933
685,Walking,1200000012150,4.94,1.54,-3.9499009
685,Walking,1200000012200,3.17,2.91,-5.434519
685,Walking,1200000012250,1.54,17.16,9.00305
685,Walking,1200000012300,-0.42,12.3,4.5628166
685,Walking,1200000012350,8.89,17.92,-3.5957718
685,Walking,1200000012400,3.21,3.76,-2.982856
685,Walking,1200000012450,4.4,3.53,-2.4516625
685,Walking,1200000012500,7.63,11.65,-2.6014864
685,Walking,1200000012550,3.72,5.86,-2.1383946
685,Walking,1200000012600,2.79,7.01,-0.6537767
685,Walking,1200000012650,1.69,13.02,0.14982383
685,Walking,1200000012750,0.8,13.44,2.5333846
685,Walking,1200000012850,-2.34,14.25,2.3426998
685,Walking,1200000012900,-0.84,9.92,0.23154591
685,Walking,1200000012950,4.52,17.86,-1.2666923
685,Walking,1200000013000,14.41,18.12,-0.040861044
685,Walking,1200000013050,6.09,5.9,-3.255263
685,Walking,1200000013100,0.42,3.87,-1.334794
685,Walking,1200000013150,2.37,2.87,-2.7240696
685,Walking,1200000013200,4.4,1.88,-3.9499009
685,Walking,1200000013300,1.8,15.02,9.084772
685,Walking,1200000013350,1.18,14.67,4.671779
685,Walking,1200000013400,8.2,16.09,-2.070293
685,Walking,1200000013450,2.83,6.59,-2.6832085
685,Walking,1200000013500,2.6,2.68,-2.1111538
685,Walking,1200000013550,6.55,12.64,-1.879608
685,Walking,1200000013600,3.34,7.21,-2.4108016
685,Walking,1200000013700,2.56,8.05,-0.27240697
685,Walking,1200000013750,2.26,10.95,-1.0351465
685,Walking,1200000013800,3.11,11.96,4.2495484
685,Walking,1200000013850,1.18,14.21,-1.9885708
685,Walking,1200000013900,-1.92,15.66,-0.38136974
685,Walking,1200000013950,-2.07,10.8,2.3426998
685,Walking,1200000014000,0.08,11.18,-0.23154591
685,Walking,1200000014050,9.51,19.5,-2.4108016
685,Walking,1200000014100,10.99,12.26,0.040861044
685,Walking,1200000014200,1.08,3.87,-2.4925237
685,Walking,1200000014250,4.06,1.88,-2.982856
685,Walking,1200000014300,5.24,1.54,-4.5628166
685,Walking,1200000014350,2.49,8.58,3.8681788
685,Walking,1200000014400,-0.04,18.43,3.405087
685,Walking,1200000014450,3.91,12.34,-0.7218784
685,Walking,1200000014500,3.79,11.88,0.92618364
685,Walking,1200000014550,3.45,1.92,-2.2609777
685,Walking,1200000014600,7.59,7.31,-2.2201166
685,Walking,1200000014700,2.83,6.32,-1.4573772
685,Walking,1200000014750,2.49,7.86,0.42223078
685,Walking,1200000014800,2.11,10.15,-0.19068487
685,Walking,1200000014850,3.21,12.53,3.718355
685,Walking,1200000014900,1.57,14.56,-2.5606253
685,Walking,1200000014950,-2.49,16.28,-0.6946377
685,Walking,1200000015000,-2.68,10.95,1.879608
685,Walking,1200000015100,9.28,19.53,-3.5957718
685,Walking,1200000015150,12.41,12.83,1.4573772
685,Walking,1200000015200,2.53,2.41,-3.255263
685,Walking,1200000015250,1.5,2.76,-1.56634
685,Walking,1200000015300,3.79,1.76,-3.255263
685,Walking,1200000015350,4.82,1.76,-4.671779
685,Walking,1200000015400,2.45,7.55,3.486809
685,Walking,1200000015500,4.71,12.37,1.56634
685,Walking,1200000015550,4.75,11.92,-2.4108016
685,Walking,1200000015600,2.37,1.65,-1.920469
685,Walking,1200000015650,6.82,6.89,-2.0294318
685,Walking,1200000015700,5.75,11.22,-3.173541
685,Walking,1200000015750,2.6,6.13,-1.6480621
685,Walking,1200000015800,2.22,8.01,0.84446156
685,Walking,1200000015900,3.53,12.76,4.4810944
685,Walking,1200000015950,1.54,12.6,-4.3312707
685,Walking,1200000016000,-2.83,16.32,0.7218784
685,Walking,1200000016050,-3.21,12.79,1.56634
685,Walking,1200000016100,0.93,14.18,0.9942854
685,Walking,1200000016150,11.3,19.57,-2.5606253
685,Walking,1200000016200,10.84,10.27,-0.08172209
685,Walking,1200000016300,1.27,3.72,-1.7570249
685,Walking,1200000016350,3.11,1.38,-3.336985
685,Walking,1200000016400,4.29,1.69,-4.671779
685,Walking,1200000016450,3.53,8.89,6.0474343
685,Walking,1200000016500,1.42,19.31,4.399372
685,Walking,1200000016600,6.32,15.64,-1.334794
685,Walking,1200000016650,2.98,2.45,-1.9477097
685,Walking,1200000016700,6.66,5.41,-1.9885708
685,Walking,1200000016750,5.83,11.35,-3.2961242
685,Walking,1200000016800,2.96,6.32,-1.525479
685,Walking,1200000016850,2.18,7.27,-0.14982383
685,Walking,1200000016900,1.76,10.31,-0.7627395
685,Walking,1200000017000,0.53,14.9,1.8387469
685,Walking,1200000017100,-2.96,11.69,1.4165162
685,Walking,1200000017150,0.84,13.1,1.2258313
685,Walking,1200000017200,12.15,19.53,-3.2961242
685,Walking,1200000017250,10.95,11.03,0.23154591
685,Walking,1200000017300,1.46,3.11,-2.1383946
685,Walking,1200000017350,0.69,4.14,-3.255263
685,Walking,1200000017400,2.91,2.41,-4.0180025
685,Walking,1200000017500,3.17,8.66,10.18802
685,Walking,1200000017550,0.19,19.27,5.7886477
685,Walking,1200000017600,3.72,13.44,-1.7297841
685,Walking,1200000017650,3.53,12.3,0.53119355
685,Walking,1200000017700,3.02,1.12,-2.4108016
685,Walking,1200000017800,6.28,10.12,-3.0645783
685,Walking,1200000017850,2.56,6.24,-1.7297841
685,Walking,1200000017950,1.46,10.04,1.3075534
685,Walking,1200000018000,0.76,11.8,-0.5720546
685,Walking,1200000018050,1.65,13.38,4.2904096
685,Walking,1200000018100,0.19,14.14,-3.5957718
685,Walking,1200000018150,-2.26,14.86,0.3405087
685,Walking,1200000018200,-1.8,10.0,1.4573772
685,Walking,1200000018250,1.69,14.82,-1.0351465
685,Walking,1200000018300,11.84,19.53,-2.1111538
685,Walking,1200000018350,9.51,9.0,-0.5720546
685,Walking,1200000018400,0.99,3.34,-2.3699405
685,Walking,1200000018450,1.42,3.87,-2.982856
685,Walking,1200000018500,6.05,1.33,-3.9499009
685,Walking,1200000018550,5.56,0.23,-4.0588636
685,Walking,1200000018600,2.45,13.33,11.727119
685,Walking,1200000018650,-3.49,17.05,4.0588636
685,Walking,1200000018700,3.49,11.65,4.0588636
685,Walking,1200000018800,4.6,1.57,-3.1054392
685,Walking,1200000018850,8.35,8.12,-4.2086873
685,Walking,1200000018900,4.75,7.74,-2.5606253
685,Walking,1200000018950,3.21,6.55,-0.88532263
685,Walking,1200000019000,2.76,9.19,-0.8036005
685,Walking,1200000019050,1.5,13.8,2.8330324
685,Walking,1200000019100,2.15,12.64,1.7297841
685,Walking,1200000019150,-0.61,15.17,-4.8216033
685,Walking,1200000019200,-2.96,14.75,3.5276701
685,Walking,1200000019250,-1.69,9.11,-0.23154591
685,Walking,1200000019300,3.26,16.59,-0.19068487
685,Walking,1200000019350,13.48,18.35,-0.88532263
685,Walking,1200000019400,5.01,4.48,-2.1111538
685,Walking,1200000019450,1.31,3.15,-1.3756552
685,Walking,1200000019500,3.26,1.61,-2.7921712
685,Walking,1200000019550,5.18,1.23,-3.568531
685,Walking,1200000019600,4.94,4.52,-4.7126403
685,Walking,1200000019650,0.84,19.57,8.499097
685,Walking,1200000019700,-0.46,9.3,1.6480621
685,Walking,1200000019750,6.97,17.31,-2.1111538
685,Walking,1200000019800,3.87,3.26,-0.3405087
685,Walking,1200000019850,6.55,4.79,-2.1111538
685,Walking,1200000019900,5.67,10.69,-3.1054392
685,Walking,1200000019950,3.64,5.86,-1.920469
685,Walking,1200000020000,2.91,7.63,-1.1441092
685,Walking,1200000020050,1.69,9.92,-0.3405087
685,Walking,1200000020100,1.14,13.02,-0.19068487
685,Walking,1200000020150,1.08,15.13,1.920469
685,Walking,1200000020200,-2.11,14.44,-0.0
685,Walking,1200000020250,-1.53,13.33,2.3426998
685,Walking,1200000020300,0.19,11.8,-0.8036005
685,Walking,1200000020350,9.11,19.31,-2.5333846
685,Walking,1200000020400,13.38,13.91,1.1441092
685,Walking,1200000020450,2.91,3.26,-3.1054392
685,Walking,1200000020500,0.31,3.41,-2.2201166
685,Walking,1200000020550,3.06,2.11,-3.486809
685,Walking,1200000020600,6.09,1.65,-4.1814466
685,Walking,1200000020650,2.98,5.13,0.19068487
685,Walking,1200000020700,2.15,19.53,5.325556
685,Walking,1200000020750,3.3,14.25,1.7570249
685,Walking,1200000020800,3.91,11.26,-2.4108016
685,Walking,1200000020850,1.95,0.72,-1.7297841
685,Walking,1200000020900,5.43,4.9,-2.1111538
685,Walking,1200000020950,7.89,13.67,-2.3699405
685,Walking,1200000021000,3.06,5.67,-1.8387469
685,Walking,1200000021050,2.34,7.86,-0.040861044
685,Walking,1200000021100,1.69,10.23,-0.14982383
685,Walking,1200000021150,2.41,13.14,1.4165162
685,Walking,1200000021200,2.18,13.02,-0.46309182
685,Walking,1200000021250,-2.22,15.02,-1.2666923
685,Walking,1200000021300,-2.45,12.15,2.152015
685,Walking,1200000021350,0.46,12.22,1.334794
685,Walking,1200000021400,10.23,19.5,-2.7921712
685,Walking,1200000021450,12.07,12.49,1.2666923
685,Walking,1200000021500,2.37,2.64,-3.9499009
685,Walking,1200000021550,1.18,3.64,-1.1168685
685,Walking,1200000021600,3.6,2.3,-3.0645783
685,Walking,1200000021650,5.01,1.46,-4.1814466
685,Walking,1200000021700,2.07,6.89,3.990762
685,Walking,1200000021750,1.54,19.57,6.2108784
685,Walking,1200000021800,3.17,10.08,3.214402
685,Walking,1200000021850,6.28,14.52,-4.5219555
685,Walking,1200000021900,2.22,2.91,-1.879608
685,Walking,1200000021950,6.63,6.97,-1.9885708
685,Walking,1200000022000,6.09,11.73,-2.9147544
685,Walking,1200000022050,2.83,5.9,-1.7570249
685,Walking,1200000022100,2.87,7.89,0.3405087
685,Walking,1200000022150,2.18,8.43,-0.8036005
685,Walking,1200000022200,2.34,13.1,-1.1168685
685,Walking,1200000022250,2.83,12.3,3.759216
685,Walking,1200000022300,-0.42,13.8,-4.7126403
685,Walking,1200000022350,-2.75,15.09,2.6014864
685,Walking,1200000022400,-0.95,9.89,1.3075534
685,Walking,1200000022450,5.37,17.27,-0.27240697
685,Walking,1200000022500,13.99,17.54,0.10896278
685,Walking,1200000022550,5.43,4.9,-3.486809
685,Walking,1200000022600,0.5,4.48,-0.6537767
685,Walking,1200000022650,3.06,3.79,-2.6832085
685,Walking,1200000022700,5.37,1.95,-3.1463003
685,Walking,1200000022750,4.52,1.54,-2.9556155
685,Walking,1200000022800,1.04,15.4,11.141444
685,Walking,1200000022850,-2.11,16.21,5.597963
685,Walking,1200000022900,8.2,17.58,-3.8681788
685,Walking,1200000022950,2.79,3.57,0.14982383
685,Walking,1200000023000,3.76,1.99,-1.56634
685,Walking,1200000023050,9.08,13.44,-3.5957718
685,Walking,1200000023100,3.91,6.78,-3.0237172
685,Walking,1200000023150,2.41,6.82,-0.53119355
685,Walking,1200000023200,1.95,9.62,0.23154591
685,Walking,1200000023250,2.03,11.69,-0.88532263
685,Walking,1200000023300,1.92,12.57,1.3756552
685,Walking,1200000023350,0.5,13.99,-0.88532263
685,Walking,1200000023400,-1.65,14.41,0.42223078
685,Walking,1200000023450,0.42,10.73,2.2201166
685,Walking,1200000023500,1.73,12.26,-0.8036005
685,Walking,1200000023550,9.92,19.34,-1.334794
685,Walking,1200000023600,8.92,11.18,-1.0351465
685,Walking,1200000023650,1.76,3.91,-1.334794
685,Walking,1200000023700,2.3,4.1,-2.4516625
685,Walking,1200000023750,4.25,2.53,-2.8738933
685,Walking,1200000023800,6.21,2.03,-3.486809
685,Walking,1200000023850,2.53,9.62,4.140586
685,Walking,1200000023900,-1.76,18.28,3.990762
685,Walking,1200000023950,3.95,13.1,-1.1849703
685,Walking,1200000024000,3.38,9.28,0.10896278
685,Walking,1200000024050,3.49,1.99,-1.4573772
685,Walking,1200000024100,8.85,9.85,-2.3018389
685,Walking,1200000024150,5.75,8.24,-3.173541
685,Walking,1200000024200,3.11,7.55,-0.6946377
685,Walking,1200000024250,2.56,8.69,0.14982383
685,Walking,1200000024300,1.95,9.19,-1.607201
685,Walking,1200000024350,1.46,13.29,-1.1849703
685,Walking,1200000024400,0.57,14.33,0.313268
685,Walking,1200000024450,-2.34,14.56,0.14982383
685,Walking,1200000024500,-2.22,12.79,3.9499009
685,Walking,1200000024550,0.57,11.5,-0.38136974
685,Walking,1200000024600,8.92,19.23,-2.4108016
685,Walking,1200000024650,12.83,13.25,1.7978859
685,Walking,1200000024800,2.79,3.57,-3.214402
685,Walking,1200000024850,5.75,1.76,-3.336985
685,Walking,1200000024900,4.21,3.49,-0.19068487
685,Walking,1200000024950,-0.23,19.53,9.915613
685,Walking,1200000025000,0.72,11.54,4.372132
685,Walking,1200000025050,8.01,16.82,-4.372132
685,Walking,1200000025100,2.91,3.38,-1.607201
685,Walking,1200000025150,4.94,3.95,-2.070293
685,Walking,1200000025200,7.21,12.11,-3.173541
685,Walking,1200000025250,3.57,6.36,-2.1111538
685,Walking,1200000025300,2.3,7.35,-0.14982383
685,Walking,1200000025350,2.6,10.23,-0.10896278
685,Walking,1200000025400,1.46,12.72,-1.0760075
685,Walking,1200000025450,1.33,12.95,3.0645783
685,Walking,1200000025500,-0.84,13.48,-3.336985
685,Walking,1200000025550,-0.99,14.37,2.6014864
685,Walking,1200000025600,0.04,9.51,1.2666923
685,Walking,1200000025650,2.18,15.13,-0.5720546
685,Walking,1200000025700,11.03,19.34,-0.88532263
685,Walking,1200000025750,7.97,8.85,-1.7570249
685,Walking,1200000025800,1.88,4.14,-1.4982382
685,Walking,1200000025850,2.34,3.57,-2.6014864
685,Walking,1200000025900,5.01,1.99,-2.9147544
685,Walking,1200000025950,4.9,1.84,-3.8681788
685,Walking,1200000026000,2.34,13.95,9.888372
685,Walking,1200000026050,-3.87,15.4,3.214402
685,Walking,1200000026100,5.05,16.78,-4.7126403
685,Walking,1200000026150,2.76,9.92,3.2961242
685,Walking,1200000026200,4.18,1.46,-2.3018389
685,Walking,1200000026250,8.16,9.85,-3.445948
685,Walking,1200000026300,4.94,8.16,-2.7921712
685,Walking,1200000026350,2.87,6.63,-0.7218784
685,Walking,1200000026400,2.6,8.85,-0.27240697
685,Walking,1200000026450,1.57,10.99,-0.040861044
685,Walking,1200000026500,2.18,12.41,4.0588636
685,Walking,1200000026550,1.65,13.44,-1.7297841
685,Walking,1200000026600,-1.69,14.6,-2.982856
685,Walking,1200000026650,0.31,12.15,3.445948
685,Walking,1200000026700,0.04,10.99,-0.0
685,Walking,1200000026750,7.44,18.01,-0.9125633
685,Walking,1200000026800,11.14,15.09,0.53119355
685,Walking,1200000026850,3.49,5.56,-2.4516625
685,Walking,1200000026900,1.18,5.24,-1.607201
685,Walking,1200000026950,2.49,2.98,-2.7513103
685,Walking,1200000027000,5.48,2.34,-3.486809
685,Walking,1200000027050,4.48,1.92,-2.5606253
685,Walking,1200000027100,1.27,17.86,11.413852
685,Walking,1200000027150,-3.64,12.68,4.8216033
685,Walking,1200000027200,6.97,18.54,-2.982856
685,Walking,1200000027250,3.64,5.13,-0.46309182
685,Walking,1200000027300,4.21,1.95,-2.1383946
685,Walking,1200000027350,7.86,11.8,-3.6774938
685,Walking,1200000027400,4.94,7.67,-2.7513103
685,Walking,1200000027450,2.49,6.97,-0.46309182
685,Walking,1200000027500,2.26,8.77,0.27240697
685,Walking,1200000027550,1.27,11.41,-0.23154591
685,Walking,1200000027600,3.34,11.56,4.944186
685,Walking,1200000027650,1.92,13.02,-3.405087
685,Walking,1200000027700,-1.8,15.64,-1.7570249
685,Walking,1200000027750,-1.23,12.57,2.6014864
